year,origin,destin,id,dist,passen,fare,bmktshr,concen
2000,"FT. LAUDERDALE, FL","MINNEAPOLIS, MN",624,1490,266,219,0.5157,0.5157
1997,"FT. LAUDERDALE, FL","NASHVILLE, TN",625,793,297,120,0.7164,0.7164
1998,"FT. LAUDERDALE, FL","NASHVILLE, TN",625,793,326,129,0.7193,0.7193
1999,"FT. LAUDERDALE, FL","NASHVILLE, TN",625,793,388,126,0.7881,0.7881
2000,"FT. LAUDERDALE, FL","NASHVILLE, TN",625,793,395,141,0.7746,0.7746
1997,"FT. LAUDERDALE, FL","NEW ORLEANS, LA",626,673,237,133,0.7244,0.7244
1998,"FT. LAUDERDALE, FL","NEW ORLEANS, LA",626,673,262,140,0.7358,0.7358
1999,"FT. LAUDERDALE, FL","NEW ORLEANS, LA",626,673,296,140,0.8235,0.8235
2000,"FT. LAUDERDALE, FL","NEW ORLEANS, LA",626,673,372,142,0.7248001,0.7248001
1997,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,4163,155,0.345,0.345
1998,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,5206,142,0.3173,0.3173
1999,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,6561,133,0.3191,0.3191
2000,"FT. LAUDERDALE, FL","NEW YORK, NY",627,1073,8497,128,0.2742,0.2742
1997,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,91,137,0.5762,0.5762
1998,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,86,139,0.7233,0.7233
1999,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,64,143,0.7211,0.7211
2000,"FT. LAUDERDALE, FL","NEWBURGH, NY",628,1122,55,147,0.7922,0.7922
1997,"FT. LAUDERDALE, FL","ORLANDO, FL",629,178,847,57,0.7994,0.7994
1998,"FT. LAUDERDALE, FL","ORLANDO, FL",629,178,807,62,0.8084,0.8084
1999,"FT. LAUDERDALE, FL","ORLANDO, FL",629,178,777,64,0.8258,0.8258
2000,"FT. LAUDERDALE, FL","ORLANDO, FL",629,178,831,73,0.8071,0.8071
1997,"FT. LAUDERDALE, FL","PHILADELPHIA, PA",630,992,887,153,0.7811,0.7811
1998,"FT. LAUDERDALE, FL","PHILADELPHIA, PA",630,992,775,163,0.7539,0.7539
1999,"FT. LAUDERDALE, FL","PHILADELPHIA, PA",630,992,816,168,0.7326,0.7326
2000,"FT. LAUDERDALE, FL","PHILADELPHIA, PA",630,992,1311,131,0.7543,0.7543
1997,"FT. LAUDERDALE, FL","PHOENIX, AZ",631,1975,217,219,0.3459,0.3459
1998,"FT. LAUDERDALE, FL","PHOENIX, AZ",631,1975,224,206,0.3612,0.3612
1999,"FT. LAUDERDALE, FL","PHOENIX, AZ",631,1975,315,188,0.2975,0.2975
2000,"FT. LAUDERDALE, FL","PHOENIX, AZ",631,1975,324,210,0.2966,0.2966
1997,"FT. LAUDERDALE, FL","PITTSBURGH, PA",632,994,325,157,0.7751999,0.7751999
1998,"FT. LAUDERDALE, FL","PITTSBURGH, PA",632,994,347,162,0.7915,0.7915
1999,"FT. LAUDERDALE, FL","PITTSBURGH, PA",632,994,289,168,0.7412,0.7412
2000,"FT. LAUDERDALE, FL","PITTSBURGH, PA",632,994,395,157,0.8414,0.8414
1997,"FT. LAUDERDALE, FL","PROVIDENCE, RI",633,1189,357,123,0.3709,0.3709
1998,"FT. LAUDERDALE, FL","PROVIDENCE, RI",633,1189,358,132,0.4083,0.4083
1999,"FT. LAUDERDALE, FL","PROVIDENCE, RI",633,1189,346,130,0.4558,0.4558
2000,"FT. LAUDERDALE, FL","PROVIDENCE, RI",633,1189,395,132,0.4624,0.4624
1997,"FT. LAUDERDALE, FL","RALEIGH/DURHAM, NC",634,680,259,143,0.6906,0.6906
1998,"FT. LAUDERDALE, FL","RALEIGH/DURHAM, NC",634,680,289,139,0.7212,0.7212
1999,"FT. LAUDERDALE, FL","RALEIGH/DURHAM, NC",634,680,429,117,0.5895,0.5895
2000,"FT. LAUDERDALE, FL","RALEIGH/DURHAM, NC",634,680,492,122,0.6486,0.6486
1997,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,212,276,0.3701,0.3701
1998,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,248,261,0.319,0.319
1999,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,312,236,0.343,0.343
2000,"FT. LAUDERDALE, FL","SAN FRANCISCO, CA",635,2587,294,248,0.3818,0.3818
1997,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,262,180,0.4758,0.4758
1998,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,305,185,0.6352,0.6352
1999,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,348,176,0.6042,0.6042
2000,"FT. LAUDERDALE, FL","ST. LOUIS, MO",636,1057,358,199,0.5006,0.5006
1997,"FT. LAUDERDALE, FL","TAMPA, FL",637,197,1255,57,0.8562,0.8562
1998,"FT. LAUDERDALE, FL","TAMPA, FL",637,197,1323,62,0.9252,0.9252
1999,"FT. LAUDERDALE, FL","TAMPA, FL",637,197,1326,64,0.9232,0.9232
2000,"FT. LAUDERDALE, FL","TAMPA, FL",637,197,1370,68,0.9343,0.9343
1997,"FT. LAUDERDALE, FL","WASHINGTON, DC",638,900,673,146,0.6537001,0.6537001
1998,"FT. LAUDERDALE, FL","WASHINGTON, DC",638,900,851,124,0.427,0.427
1999,"FT. LAUDERDALE, FL","WASHINGTON, DC",638,900,905,125,0.4653,0.4653
2000,"FT. LAUDERDALE, FL","WASHINGTON, DC",638,900,1188,125,0.4893,0.4893
1997,"FT. MYERS, FL","HARTFORD, CT",639,1181,223,143,0.5467,0.5467
1998,"FT. MYERS, FL","HARTFORD, CT",639,1181,265,121,0.4203,0.4203
1999,"FT. MYERS, FL","HARTFORD, CT",639,1181,232,124,0.521,0.521
2000,"FT. MYERS, FL","HARTFORD, CT",639,1181,232,137,0.4427,0.4427
1997,"FT. MYERS, FL","INDIANAPOLIS, IN",640,946,480,129,0.8029,0.8029
1998,"FT. MYERS, FL","INDIANAPOLIS, IN",640,946,473,128,0.8263,0.8263
1999,"FT. MYERS, FL","INDIANAPOLIS, IN",640,946,458,136,0.8007,0.8007
2000,"FT. MYERS, FL","INDIANAPOLIS, IN",640,946,465,140,0.7507,0.7507
1997,"FT. MYERS, FL","KANSAS CITY, MO",641,1158,109,141,0.481,0.481
1998,"FT. MYERS, FL","KANSAS CITY, MO",641,1158,114,142,0.4777,0.4777
1999,"FT. MYERS, FL","KANSAS CITY, MO",641,1158,112,155,0.486,0.486
2000,"FT. MYERS, FL","KANSAS CITY, MO",641,1158,114,164,0.3935,0.3935
1997,"FT. MYERS, FL","MILWAUKEE, WI",642,1185,305,130,0.5157,0.5157
1998,"FT. MYERS, FL","MILWAUKEE, WI",642,1185,256,133,0.2836,0.2836
1999,"FT. MYERS, FL","MILWAUKEE, WI",642,1185,253,144,0.3152,0.3152
2000,"FT. MYERS, FL","MILWAUKEE, WI",642,1185,243,152,0.2713,0.2713
1997,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,256,217,0.7362,0.7362
1998,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,289,191,0.6463,0.6463
1999,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,313,191,0.5495,0.5495
2000,"FT. MYERS, FL","MINNEAPOLIS, MN",643,1417,400,180,0.5884,0.5884
1997,"FT. MYERS, FL","NEW YORK, NY",644,1068,1026,176,0.4704,0.4704
1998,"FT. MYERS, FL","NEW YORK, NY",644,1068,999,170,0.4831,0.4831
1999,"FT. MYERS, FL","NEW YORK, NY",644,1068,1051,166,0.508,0.508
2000,"FT. MYERS, FL","NEW YORK, NY",644,1068,1381,148,0.3401,0.3401
1997,"FT. MYERS, FL","PHILADELPHIA, PA",645,992,356,155,0.7851999,0.7851999
1998,"FT. MYERS, FL","PHILADELPHIA, PA",645,992,333,158,0.8026,0.8026
1999,"FT. MYERS, FL","PHILADELPHIA, PA",645,992,338,174,0.7467,0.7467
2000,"FT. MYERS, FL","PHILADELPHIA, PA",645,992,423,151,0.8433,0.8433
1997,"FT. MYERS, FL","PITTSBURGH, PA",646,967,191,151,0.7967,0.7967
1998,"FT. MYERS, FL","PITTSBURGH, PA",646,967,200,154,0.8369,0.8369
1999,"FT. MYERS, FL","PITTSBURGH, PA",646,967,205,158,0.7878,0.7878
2000,"FT. MYERS, FL","PITTSBURGH, PA",646,967,270,146,0.8292,0.8292
1997,"FT. MYERS, FL","PROVIDENCE, RI",647,1203,140,130,0.4911,0.4911
1998,"FT. MYERS, FL","PROVIDENCE, RI",647,1203,130,137,0.5905,0.5905
1999,"FT. MYERS, FL","PROVIDENCE, RI",647,1203,124,148,0.4367,0.4367
2000,"FT. MYERS, FL","PROVIDENCE, RI",647,1203,152,148,0.5765,0.5765
1997,"FT. MYERS, FL","ST. LOUIS, MO",648,980,145,185,0.8765,0.8765
1998,"FT. MYERS, FL","ST. LOUIS, MO",648,980,172,178,0.8953,0.8953
1999,"FT. MYERS, FL","ST. LOUIS, MO",648,980,179,188,0.8599,0.8599
2000,"FT. MYERS, FL","ST. LOUIS, MO",648,980,167,182,0.844,0.844
1997,"FT. MYERS, FL","WASHINGTON, DC",649,893,235,155,0.5315,0.5315
1998,"FT. MYERS, FL","WASHINGTON, DC",649,893,208,144,0.5238,0.5238
1999,"FT. MYERS, FL","WASHINGTON, DC",649,893,228,149,0.3464,0.3464
2000,"FT. MYERS, FL","WASHINGTON, DC",649,893,240,154,0.4582,0.4582
1997,"GRAND RAPIDS, MI","LAS VEGAS, NV",650,1645,139,173,0.6763,0.6763
1998,"GRAND RAPIDS, MI","LAS VEGAS, NV",650,1645,165,167,0.4721,0.4721
1999,"GRAND RAPIDS, MI","LAS VEGAS, NV",650,1645,154,175,0.6066,0.6066
2000,"GRAND RAPIDS, MI","LAS VEGAS, NV",650,1645,156,176,0.7058,0.7058
1997,"GRAND RAPIDS, MI","NEW YORK, NY",651,613,197,233,0.4735,0.4735
1998,"GRAND RAPIDS, MI","NEW YORK, NY",651,613,213,203,0.3994,0.3994
1999,"GRAND RAPIDS, MI","NEW YORK, NY",651,613,245,181,0.3143,0.3143
2000,"GRAND RAPIDS, MI","NEW YORK, NY",651,613,235,196,0.3435,0.3435
1997,"GRAND RAPIDS, MI","ORLANDO, FL",652,1024,221,130,0.5266,0.5266
1998,"GRAND RAPIDS, MI","ORLANDO, FL",652,1024,178,153,0.3236,0.3236
1999,"GRAND RAPIDS, MI","ORLANDO, FL",652,1024,198,154,0.5197,0.5197
2000,"GRAND RAPIDS, MI","ORLANDO, FL",652,1024,233,157,0.4486,0.4486
1997,"GREENSBORO, NC","HOUSTON, TX",653,987,127,192,0.6615,0.6615
1998,"GREENSBORO, NC","HOUSTON, TX",653,987,155,153,0.6255,0.6255
1999,"GREENSBORO, NC","HOUSTON, TX",653,987,139,186,0.5951,0.5951
2000,"GREENSBORO, NC","HOUSTON, TX",653,987,166,184,0.5559,0.5559
1997,"GREENSBORO, NC","NEW YORK, NY",654,460,764,202,0.5331,0.5331
1998,"GREENSBORO, NC","NEW YORK, NY",654,460,747,186,0.5303,0.5303
1999,"GREENSBORO, NC","NEW YORK, NY",654,460,941,164,0.5152,0.5152
2000,"GREENSBORO, NC","NEW YORK, NY",654,460,972,163,0.4611,0.4611
1997,"GREENSBORO, NC","ORLANDO, FL",655,535,292,130,0.5153,0.5153
1998,"GREENSBORO, NC","ORLANDO, FL",655,535,252,147,0.3424,0.3424
1999,"GREENSBORO, NC","ORLANDO, FL",655,535,215,121,0.3943,0.3943
2000,"GREENSBORO, NC","ORLANDO, FL",655,535,348,105,0.6698,0.6698
1997,"GREENSBORO, NC","PHILADELPHIA, PA",656,365,178,212,0.964,0.964
1998,"GREENSBORO, NC","PHILADELPHIA, PA",656,365,212,178,0.8978,0.8978
1999,"GREENSBORO, NC","PHILADELPHIA, PA",656,365,264,184,0.958,0.958
2000,"GREENSBORO, NC","PHILADELPHIA, PA",656,365,254,173,0.9444,0.9444
1997,"HARLINGEN, TX","HOUSTON, TX",657,276,562,64,0.9003,0.9003
1998,"HARLINGEN, TX","HOUSTON, TX",657,276,553,67,0.932,0.932
1999,"HARLINGEN, TX","HOUSTON, TX",657,276,612,64,0.9126,0.9126
2000,"HARLINGEN, TX","HOUSTON, TX",657,276,528,74,0.9029,0.9029
1997,"HARLINGEN, TX","SAN ANTONIO, TX",658,233,234,69,0.987,0.987
1998,"HARLINGEN, TX","SAN ANTONIO, TX",658,233,224,73,0.9937,0.9937
1999,"HARLINGEN, TX","SAN ANTONIO, TX",658,233,216,73,0.9879,0.9879
2000,"HARLINGEN, TX","SAN ANTONIO, TX",658,233,198,78,0.9923,0.9923
1997,"HARRISBURG, PA","ORLANDO, FL",659,852,249,109,0.7536,0.7536
1998,"HARRISBURG, PA","ORLANDO, FL",659,852,248,110,0.7013,0.7013
1999,"HARRISBURG, PA","ORLANDO, FL",659,852,170,130,0.6637,0.6637
2000,"HARRISBURG, PA","ORLANDO, FL",659,852,163,153,0.766,0.766
1997,"HARTFORD, CT","HOUSTON, TX",660,1509,129,386,0.384,0.384
1998,"HARTFORD, CT","HOUSTON, TX",660,1509,249,201,0.4786,0.4786
1999,"HARTFORD, CT","HOUSTON, TX",660,1509,258,209,0.5175,0.5175
2000,"HARTFORD, CT","HOUSTON, TX",660,1509,253,253,0.4413,0.4413
1997,"HARTFORD, CT","LOS ANGELES, CA",661,2527,282,319,0.2879,0.2879
1998,"HARTFORD, CT","LOS ANGELES, CA",661,2527,327,304,0.2542,0.2542
1999,"HARTFORD, CT","LOS ANGELES, CA",661,2527,460,240,0.3822,0.3822
2000,"HARTFORD, CT","LOS ANGELES, CA",661,2527,494,247,0.3607,0.3607
1997,"HARTFORD, CT","MIAMI, FL",662,1194,232,152,0.3568,0.3568
1998,"HARTFORD, CT","MIAMI, FL",662,1194,238,158,0.3642,0.3642
1999,"HARTFORD, CT","MIAMI, FL",662,1194,206,155,0.4161,0.4161
2000,"HARTFORD, CT","MIAMI, FL",662,1194,190,165,0.3703,0.3703
1997,"HARTFORD, CT","MINNEAPOLIS, MN",663,1051,213,359,0.7537,0.7537
1998,"HARTFORD, CT","MINNEAPOLIS, MN",663,1051,216,314,0.7688,0.7688
1999,"HARTFORD, CT","MINNEAPOLIS, MN",663,1051,214,335,0.7113,0.7113
2000,"HARTFORD, CT","MINNEAPOLIS, MN",663,1051,235,355,0.7644,0.7644
1997,"HARTFORD, CT","ORLANDO, FL",664,1050,1163,112,0.8323,0.8323
1998,"HARTFORD, CT","ORLANDO, FL",664,1050,1266,110,0.6566001,0.6566001
1999,"HARTFORD, CT","ORLANDO, FL",664,1050,1441,107,0.6047,0.6047
2000,"HARTFORD, CT","ORLANDO, FL",664,1050,1644,110,0.4904,0.4904
1997,"HARTFORD, CT","PHILADELPHIA, PA",665,196,273,239,0.9813,0.9813
1998,"HARTFORD, CT","PHILADELPHIA, PA",665,196,278,237,0.9793,0.9793
1999,"HARTFORD, CT","PHILADELPHIA, PA",665,196,261,234,0.9817,0.9817
2000,"HARTFORD, CT","PHILADELPHIA, PA",665,196,264,272,0.993,0.993
1997,"HARTFORD, CT","PHOENIX, AZ",666,2214,181,287,0.2922,0.2922
1998,"HARTFORD, CT","PHOENIX, AZ",666,2214,197,274,0.2657,0.2657
1999,"HARTFORD, CT","PHOENIX, AZ",666,2214,291,200,0.1818,0.1818
2000,"HARTFORD, CT","PHOENIX, AZ",666,2214,384,196,0.29,0.29
1997,"HARTFORD, CT","PITTSBURGH, PA",667,406,210,238,0.9452,0.9452
1998,"HARTFORD, CT","PITTSBURGH, PA",667,406,210,229,0.9419,0.9419
1999,"HARTFORD, CT","PITTSBURGH, PA",667,406,235,226,0.9403,0.9403
2000,"HARTFORD, CT","PITTSBURGH, PA",667,406,257,246,0.9419,0.9419
1997,"HARTFORD, CT","RALEIGH/DURHAM, NC",668,532,226,168,0.7406,0.7406
1998,"HARTFORD, CT","RALEIGH/DURHAM, NC",668,532,235,163,0.7453,0.7453
1999,"HARTFORD, CT","RALEIGH/DURHAM, NC",668,532,321,140,0.5346,0.5346
2000,"HARTFORD, CT","RALEIGH/DURHAM, NC",668,532,375,133,0.685,0.685
1997,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,242,376,0.353,0.353
1998,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,292,335,0.4853,0.4853
1999,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,261,379,0.4788,0.4788
2000,"HARTFORD, CT","SAN FRANCISCO, CA",669,2627,268,366,0.4779,0.4779
1997,"HARTFORD, CT","SEATTLE, WA",670,2437,134,321,0.3125,0.3125
1998,"HARTFORD, CT","SEATTLE, WA",670,2437,128,307,0.3605,0.3605
1999,"HARTFORD, CT","SEATTLE, WA",670,2437,110,325,0.3343,0.3343
2000,"HARTFORD, CT","SEATTLE, WA",670,2437,161,276,0.2732,0.2732
1997,"HARTFORD, CT","ST. LOUIS, MO",671,958,175,267,0.8121,0.8121
1998,"HARTFORD, CT","ST. LOUIS, MO",671,958,172,286,0.8429,0.8429
1999,"HARTFORD, CT","ST. LOUIS, MO",671,958,205,267,0.6049,0.6049
2000,"HARTFORD, CT","ST. LOUIS, MO",671,958,230,245,0.5437,0.5437
1997,"HARTFORD, CT","TAMPA, FL",672,1111,490,132,0.6188,0.6188
1998,"HARTFORD, CT","TAMPA, FL",672,1111,617,112,0.6957,0.6957
1999,"HARTFORD, CT","TAMPA, FL",672,1111,661,111,0.6514,0.6514
2000,"HARTFORD, CT","TAMPA, FL",672,1111,552,130,0.513,0.513
1997,"HARTFORD, CT","WASHINGTON, DC",673,314,596,138,0.7921,0.7921
1998,"HARTFORD, CT","WASHINGTON, DC",673,314,624,136,0.8451999,0.8451999
1999,"HARTFORD, CT","WASHINGTON, DC",673,314,889,112,0.7047,0.7047
2000,"HARTFORD, CT","WASHINGTON, DC",673,314,512,166,0.6476,0.6476
1997,"HARTFORD, CT","WEST PALM BEACH, FL",674,1133,631,135,0.706,0.706
1998,"HARTFORD, CT","WEST PALM BEACH, FL",674,1133,606,132,0.694,0.694
1999,"HARTFORD, CT","WEST PALM BEACH, FL",674,1133,732,118,0.5741,0.5741
2000,"HARTFORD, CT","WEST PALM BEACH, FL",674,1133,675,130,0.608,0.608
1997,"HOUSTON, TX","INDIANAPOLIS, IN",675,846,334,151,0.6009,0.6009
1998,"HOUSTON, TX","INDIANAPOLIS, IN",675,846,314,160,0.602,0.602
1999,"HOUSTON, TX","INDIANAPOLIS, IN",675,846,363,152,0.5831,0.5831
2000,"HOUSTON, TX","INDIANAPOLIS, IN",675,846,368,166,0.6303,0.6303
1997,"HOUSTON, TX","JACKSON, MS",676,359,277,66,0.689,0.689
1998,"HOUSTON, TX","JACKSON, MS",676,359,274,73,0.7587,0.7587
1999,"HOUSTON, TX","JACKSON, MS",676,359,323,70,0.755,0.755
2000,"HOUSTON, TX","JACKSON, MS",676,359,314,75,0.8078,0.8078
1997,"HOUSTON, TX","JACKSONVILLE, FL",677,818,212,135,0.6656,0.6656
1998,"HOUSTON, TX","JACKSONVILLE, FL",677,818,190,154,0.6086,0.6086
1999,"HOUSTON, TX","JACKSONVILLE, FL",677,818,222,155,0.6329,0.6329
2000,"HOUSTON, TX","JACKSONVILLE, FL",677,818,237,165,0.5912,0.5912
1997,"HOUSTON, TX","KANSAS CITY, MO",678,644,570,135,0.4785,0.4785
1998,"HOUSTON, TX","KANSAS CITY, MO",678,644,545,147,0.4651,0.4651
1999,"HOUSTON, TX","KANSAS CITY, MO",678,644,589,146,0.5072,0.5072
2000,"HOUSTON, TX","KANSAS CITY, MO",678,644,569,157,0.5061,0.5061
1997,"HOUSTON, TX","LAS VEGAS, NV",679,1229,929,139,0.4621,0.4621
1998,"HOUSTON, TX","LAS VEGAS, NV",679,1229,899,155,0.4761,0.4761
1999,"HOUSTON, TX","LAS VEGAS, NV",679,1229,1087,151,0.4206,0.4206
2000,"HOUSTON, TX","LAS VEGAS, NV",679,1229,1119,162,0.4613,0.4613
1997,"HOUSTON, TX","LITTLE ROCK, AR",680,392,321,98,0.6697,0.6697
1998,"HOUSTON, TX","LITTLE ROCK, AR",680,392,291,108,0.6796,0.6796
1999,"HOUSTON, TX","LITTLE ROCK, AR",680,392,325,106,0.6217,0.6217
2000,"HOUSTON, TX","LITTLE ROCK, AR",680,392,312,113,0.6454,0.6454
1997,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1254,225,0.6166,0.6166
1998,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1265,219,0.6202,0.6202
1999,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1420,201,0.514,0.514
2000,"HOUSTON, TX","LOS ANGELES, CA",681,1379,1498,225,0.4343,0.4343
1997,"HOUSTON, TX","LOUISVILLE, KY",682,789,198,148,0.5302,0.5302
1998,"HOUSTON, TX","LOUISVILLE, KY",682,789,187,154,0.5677,0.5677
1999,"HOUSTON, TX","LOUISVILLE, KY",682,789,202,153,0.5282,0.5282
2000,"HOUSTON, TX","LOUISVILLE, KY",682,789,223,164,0.6099,0.6099
1997,"HOUSTON, TX","LUBBOCK, TX",683,472,400,86,0.6243,0.6243
1998,"HOUSTON, TX","LUBBOCK, TX",683,472,381,93,0.6196,0.6196
1999,"HOUSTON, TX","LUBBOCK, TX",683,472,389,98,0.6811,0.6811
2000,"HOUSTON, TX","LUBBOCK, TX",683,472,379,100,0.6024,0.6024
1997,"HOUSTON, TX","MEMPHIS, TN",684,470,173,206,0.4342,0.4342
1998,"HOUSTON, TX","MEMPHIS, TN",684,470,202,202,0.4458,0.4458
1999,"HOUSTON, TX","MEMPHIS, TN",684,470,188,202,0.4794,0.4794
2000,"HOUSTON, TX","MEMPHIS, TN",684,470,201,211,0.4591,0.4591
1997,"HOUSTON, TX","MIAMI, FL",685,964,434,176,0.5326,0.5326
1998,"HOUSTON, TX","MIAMI, FL",685,964,429,175,0.5596,0.5596
1999,"HOUSTON, TX","MIAMI, FL",685,964,458,189,0.5829,0.5829
2000,"HOUSTON, TX","MIAMI, FL",685,964,461,192,0.6192,0.6192
1997,"HOUSTON, TX","MIDLAND/ODESSA, TX",686,440,504,101,0.6966,0.6966
1998,"HOUSTON, TX","MIDLAND/ODESSA, TX",686,440,498,108,0.7447,0.7447
1999,"HOUSTON, TX","MIDLAND/ODESSA, TX",686,440,495,102,0.7371,0.7371
2000,"HOUSTON, TX","MIDLAND/ODESSA, TX",686,440,471,110,0.6855,0.6855
1997,"HOUSTON, TX","MINNEAPOLIS, MN",687,1035,309,313,0.3975,0.3975
1998,"HOUSTON, TX","MINNEAPOLIS, MN",687,1035,313,301,0.4254,0.4254
1999,"HOUSTON, TX","MINNEAPOLIS, MN",687,1035,408,285,0.3027,0.3027
2000,"HOUSTON, TX","MINNEAPOLIS, MN",687,1035,426,300,0.3218,0.3218
1997,"HOUSTON, TX","MISSION/MCALLEN, TX",688,316,278,77,0.9389,0.9389
1998,"HOUSTON, TX","MISSION/MCALLEN, TX",688,316,242,86,0.9874,0.9874
1999,"HOUSTON, TX","MISSION/MCALLEN, TX",688,316,252,96,0.984,0.984
2000,"HOUSTON, TX","MISSION/MCALLEN, TX",688,316,240,96,0.9819,0.9819
1997,"HOUSTON, TX","NASHVILLE, TN",689,670,628,116,0.6371,0.6371
1998,"HOUSTON, TX","NASHVILLE, TN",689,670,552,127,0.6747,0.6747
1999,"HOUSTON, TX","NASHVILLE, TN",689,670,579,121,0.6223,0.6223
2000,"HOUSTON, TX","NASHVILLE, TN",689,670,596,133,0.6375,0.6375
1997,"HOUSTON, TX","NEW ORLEANS, LA",690,303,2181,84,0.623,0.623
1998,"HOUSTON, TX","NEW ORLEANS, LA",690,303,2109,86,0.6623001,0.6623001
1999,"HOUSTON, TX","NEW ORLEANS, LA",690,303,2207,87,0.6459,0.6459
2000,"HOUSTON, TX","NEW ORLEANS, LA",690,303,2176,94,0.6514,0.6514
1997,"HOUSTON, TX","NEW YORK, NY",691,1408,1911,388,0.7019,0.7019
1998,"HOUSTON, TX","NEW YORK, NY",691,1408,2180,315,0.654,0.654
1999,"HOUSTON, TX","NEW YORK, NY",691,1408,2389,316,0.7046,0.7046
2000,"HOUSTON, TX","NEW YORK, NY",691,1408,2619,313,0.7257,0.7257
1997,"HOUSTON, TX","OAKLAND, CA",692,1645,139,221,0.3833,0.3833
1998,"HOUSTON, TX","OAKLAND, CA",692,1645,147,237,0.3589,0.3589
1999,"HOUSTON, TX","OAKLAND, CA",692,1645,178,206,0.4117,0.4117
2000,"HOUSTON, TX","OAKLAND, CA",692,1645,271,246,0.3422,0.3422
1997,"HOUSTON, TX","OKLAHOMA CITY, OK",693,418,603,104,0.5776,0.5776
1998,"HOUSTON, TX","OKLAHOMA CITY, OK",693,418,534,109,0.5978,0.5978
1999,"HOUSTON, TX","OKLAHOMA CITY, OK",693,418,613,108,0.6112,0.6112
2000,"HOUSTON, TX","OKLAHOMA CITY, OK",693,418,588,114,0.5512,0.5512
1997,"HOUSTON, TX","OMAHA, NE",694,782,170,172,0.4032,0.4032
1998,"HOUSTON, TX","OMAHA, NE",694,782,167,170,0.2599,0.2599
1999,"HOUSTON, TX","OMAHA, NE",694,782,190,156,0.5942,0.5942
2000,"HOUSTON, TX","OMAHA, NE",694,782,198,180,0.6363,0.6363
1997,"HOUSTON, TX","ONTARIO, CA",695,1336,219,201,0.4132,0.4132
1998,"HOUSTON, TX","ONTARIO, CA",695,1336,219,204,0.4311,0.4311
1999,"HOUSTON, TX","ONTARIO, CA",695,1336,292,177,0.4534,0.4534
2000,"HOUSTON, TX","ONTARIO, CA",695,1336,261,194,0.3946,0.3946
1997,"HOUSTON, TX","ORLANDO, FL",696,853,695,147,0.6217,0.6217
1998,"HOUSTON, TX","ORLANDO, FL",696,853,715,148,0.6263,0.6263
1999,"HOUSTON, TX","ORLANDO, FL",696,853,788,163,0.5974,0.5974
2000,"HOUSTON, TX","ORLANDO, FL",696,853,877,168,0.5783,0.5783
1997,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,615,301,0.542,0.542
1998,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,658,255,0.3968,0.3968
1999,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,730,259,0.4787,0.4787
2000,"HOUSTON, TX","PHILADELPHIA, PA",697,1325,742,286,0.5014,0.5014
1997,"HOUSTON, TX","PHOENIX, AZ",698,1020,731,176,0.369,0.369
1998,"HOUSTON, TX","PHOENIX, AZ",698,1020,671,187,0.3856,0.3856
1999,"HOUSTON, TX","PHOENIX, AZ",698,1020,776,173,0.4027,0.4027
2000,"HOUSTON, TX","PHOENIX, AZ",698,1020,796,184,0.3993,0.3993
1997,"HOUSTON, TX","PITTSBURGH, PA",699,1118,300,336,0.5919,0.5919
1998,"HOUSTON, TX","PITTSBURGH, PA",699,1118,300,305,0.5166,0.5166
1999,"HOUSTON, TX","PITTSBURGH, PA",699,1118,276,339,0.451,0.451
2000,"HOUSTON, TX","PITTSBURGH, PA",699,1118,303,314,0.4417,0.4417
1997,"HOUSTON, TX","PORTLAND, OR",700,1827,221,248,0.4394,0.4394
1998,"HOUSTON, TX","PORTLAND, OR",700,1827,222,235,0.46,0.46
1999,"HOUSTON, TX","PORTLAND, OR",700,1827,267,223,0.4863,0.4863
2000,"HOUSTON, TX","PORTLAND, OR",700,1827,269,274,0.5077,0.5077
1997,"HOUSTON, TX","PROVIDENCE, RI",701,1573,243,166,0.4352,0.4352
1998,"HOUSTON, TX","PROVIDENCE, RI",701,1573,186,183,0.4562,0.4562
